store,app_id,rating,title,content,user,date,thumbs_up,app_version,app_name,full_text,theme,is_feature_request,india_signal
play,net.offlinefirst.flamy,1,,"Didn't get past the registration, too many questions for a basic tracking app. Look for something else.",Ihategoogle,2025-05-31 13:51:23,2,9.0.2,"Quit Smoking, Smoke-free Flamy",". Didn't get past the registration, too many questions for a basic tracking app. Look for something else.",content_quality,False,False
play,net.offlinefirst.flamy,1,,pure money scam,BoB 7,2025-05-21 14:38:47,0,,"Quit Smoking, Smoke-free Flamy",. pure money scam,paywall_pricing,False,False
play,net.offlinefirst.flamy,1,,paywall after you sign up. there is absolutely nothing about a quitting smoking app that should need a subscription,Justin Shaw,2025-05-08 00:54:59,0,,"Quit Smoking, Smoke-free Flamy",. paywall after you sign up. there is absolutely nothing about a quitting smoking app that should need a subscription,paywall_pricing,False,False
play,net.offlinefirst.flamy,1,,paywall after you sign up. there is absolutely nothing about a quitting smoking app that should need a subscription,Justin Shaw,2025-05-08 00:54:59,0,,"Quit Smoking, Smoke-free Flamy",. paywall after you sign up. there is absolutely nothing about a quitting smoking app that should need a subscription,subscription_issues,False,False
play,net.offlinefirst.flamy,1,,paywall after you sign up. there is absolutely nothing about a quitting smoking app that should need a subscription,Justin Shaw,2025-05-08 00:54:59,0,,"Quit Smoking, Smoke-free Flamy",. paywall after you sign up. there is absolutely nothing about a quitting smoking app that should need a subscription,login_account,False,False
play,net.offlinefirst.flamy,1,,"As soon as I installed and opened it asked that I register, then demanded for credit card details for a 3 day trial! Nope! Don't even bother!",Andrew,2025-04-10 07:56:20,3,8.10.0,"Quit Smoking, Smoke-free Flamy",". As soon as I installed and opened it asked that I register, then demanded for credit card details for a 3 day trial! Nope! Don't even bother!",subscription_issues,False,False
play,net.offlinefirst.flamy,2,,"Switched to a new phone, logged in with my Google account and lost all my progress. Nearly three years worth. I'm not impressed. Update: I have not received any email in my inbox or spam. I've checked both.",Adam Cuthbert,2025-03-20 11:43:01,0,8.9.3,"Quit Smoking, Smoke-free Flamy",". Switched to a new phone, logged in with my Google account and lost all my progress. Nearly three years worth. I'm not impressed. Update: I have not received any email in my inbox or spam. I've checked both.",login_account,False,False
play,net.offlinefirst.flamy,1,,Only let's you know it's subscription only once you've gone through seeing up the app and giving it loads of info etc,Brad Sheehan,2025-02-01 13:46:02,0,,"Quit Smoking, Smoke-free Flamy",. Only let's you know it's subscription only once you've gone through seeing up the app and giving it loads of info etc,subscription_issues,False,False
play,net.offlinefirst.flamy,1,,Only let's you know it's subscription only once you've gone through seeing up the app and giving it loads of info etc,Brad Sheehan,2025-02-01 13:46:02,0,,"Quit Smoking, Smoke-free Flamy",. Only let's you know it's subscription only once you've gone through seeing up the app and giving it loads of info etc,ads,False,False
play,net.offlinefirst.flamy,1,,Paid subscription,Brian Marshall,2024-11-30 18:07:43,0,8.8.7,"Quit Smoking, Smoke-free Flamy",. Paid subscription,subscription_issues,False,False
play,net.offlinefirst.flamy,1,,Loved the app until most everything suddenly went behind a paywall.,James Halligan,2024-10-30 02:05:08,0,,"Quit Smoking, Smoke-free Flamy",. Loved the app until most everything suddenly went behind a paywall.,paywall_pricing,False,False
play,net.offlinefirst.flamy,1,,You have to sign up and agree for them to take your data and send offers.,Caitlyn,2024-09-23 16:13:51,0,8.7.1,"Quit Smoking, Smoke-free Flamy",. You have to sign up and agree for them to take your data and send offers.,login_account,False,False
play,net.offlinefirst.flamy,1,,You have to sign up and agree for them to take your data and send offers.,Caitlyn,2024-09-23 16:13:51,0,8.7.1,"Quit Smoking, Smoke-free Flamy",. You have to sign up and agree for them to take your data and send offers.,data_privacy,False,False
play,net.offlinefirst.flamy,1,,DONT PAY FOR REDUCTION METHOD. I paid for a whole year of a subscription so that I don't have to quit cold-turkey and the app doesn't acknowledge cigarettes avoided or money saved with this method. The main reason I opted for this app was the widgets but they don't do anything. If I'm reducing from like 20 to 15 I want to see the savings and achievements!!!! Also can't change currency to GBP which is very annoying. Wish I didn't fall for subscribing.,Chloe Pom,2024-09-12 20:43:23,0,8.5.8,"Quit Smoking, Smoke-free Flamy",. DONT PAY FOR REDUCTION METHOD. I paid for a whole year of a subscription so that I don't have to quit cold-turkey and the app doesn't acknowledge cigarettes avoided or money saved with this method. The main reason I opted for this app was the widgets but they don't do anything. If I'm reducing from like 20 to 15 I want to see the savings and achievements!!!! Also can't change currency to GBP which is very annoying. Wish I didn't fall for subscribing.,subscription_issues,False,False
play,net.offlinefirst.flamy,2,,Should be possible to use without an account. Not all the features need one.,Evan Cameron,2024-08-22 05:12:32,1,8.5.5,"Quit Smoking, Smoke-free Flamy",. Should be possible to use without an account. Not all the features need one.,login_account,False,False
play,net.offlinefirst.flamy,1,,Cant stop subscription,Quintus van der Merwe,2024-08-19 02:48:44,0,,"Quit Smoking, Smoke-free Flamy",. Cant stop subscription,subscription_issues,False,False
play,net.offlinefirst.flamy,1,,Not free at all. You only get a 3 day trial that you must sign up for a subscription for. No thanks.,Blu Galaxy Tea,2024-07-10 20:37:44,0,8.3.1,"Quit Smoking, Smoke-free Flamy",. Not free at all. You only get a 3 day trial that you must sign up for a subscription for. No thanks.,subscription_issues,False,False
play,net.offlinefirst.flamy,1,,Not free at all. You only get a 3 day trial that you must sign up for a subscription for. No thanks.,Blu Galaxy Tea,2024-07-10 20:37:44,0,8.3.1,"Quit Smoking, Smoke-free Flamy",. Not free at all. You only get a 3 day trial that you must sign up for a subscription for. No thanks.,login_account,False,False
play,net.offlinefirst.flamy,1,,This app was usable for free once. Just had some adds and a bit less functionality. And had a one tlme payment of around 7.50€. Now they try all kinds of psychological tricks and UI tricks to make you buy a monthly subscription.,Lars Schmidt,2024-06-28 09:31:34,0,,"Quit Smoking, Smoke-free Flamy",. This app was usable for free once. Just had some adds and a bit less functionality. And had a one tlme payment of around 7.50€. Now they try all kinds of psychological tricks and UI tricks to make you buy a monthly subscription.,subscription_issues,False,False
play,net.offlinefirst.flamy,1,,Why cant i change currency to INR,Ashutosh Singh,2024-04-17 12:18:04,0,8.0.7,"Quit Smoking, Smoke-free Flamy",. Why cant i change currency to INR,india_context,False,True
play,net.offlinefirst.flamy,1,,Crucial feature gated behind paywall,Jorge Guberte,2024-03-13 18:33:51,0,,"Quit Smoking, Smoke-free Flamy",. Crucial feature gated behind paywall,paywall_pricing,False,False
play,net.offlinefirst.flamy,1,,The new galaxy watch update has broken the watch widgets - they don't work anymore,Saurabh Chhabra,2023-12-22 23:19:14,0,4.2.11,"Quit Smoking, Smoke-free Flamy",. The new galaxy watch update has broken the watch widgets - they don't work anymore,crashes_bugs,False,False
play,net.offlinefirst.flamy,1,,It's not saving my profile. Even after upgrading to pro version. I'm having to redo everything each time I open the app. This isn't worth my time and effort if it doesn't work at all.,Crystal Madru,2023-08-19 05:35:35,0,4.2.9,"Quit Smoking, Smoke-free Flamy",. It's not saving my profile. Even after upgrading to pro version. I'm having to redo everything each time I open the app. This isn't worth my time and effort if it doesn't work at all.,crashes_bugs,False,False
play,net.offlinefirst.flamy,1,,The program with slow reducement of smoking doesn't work. You always open teh app form the onboarding. Reinstall doesn't help.,acrobooka,2023-07-19 01:01:50,3,4.2.6,"Quit Smoking, Smoke-free Flamy",. The program with slow reducement of smoking doesn't work. You always open teh app form the onboarding. Reinstall doesn't help.,crashes_bugs,False,False
